2.14	0.572	0.194	0.122	0.294	9.299	1.057	0.567	0.15	0.09	0.229	0.115	0.142	0.188	0.034	0.06	0.027
2.15	0.554	0.234	0.124	0.319	9.661	1.066	0.591	0.186	0.103	0.219	0.143	0.138	0.214	0.04	0.071	0.036
2.16	0.558	0.264	0.156	0.294	9.976	1.092	0.615	0.161	0.101	0.264	0.139	0.149	0.238	0.064	0.081	0.021
2.17	0.601	0.28	0.14	0.32	9.836	1.106	0.674	0.182	0.121	0.228	0.126	0.148	0.228	0.05	0.08	0.03
2.18	0.623	0.307	0.152	0.32	9.846	1.105	0.678	0.144	0.112	0.221	0.15	0.158	0.226	0.049	0.083	0.023
2.19	0.599	0.323	0.145	0.331	10.071	1.211	0.677	0.172	0.121	0.25	0.171	0.149	0.251	0.051	0.094	0.032
2.2	0.648	0.3	0.182	0.349	10.047	1.175	0.713	0.177	0.136	0.265	0.141	0.171	0.256	0.064	0.084	0.034
2.21	0.671	0.347	0.173	0.333	9.948	1.224	0.693	0.209	0.145	0.258	0.179	0.177	0.262	0.069	0.088	0.022
2.22	0.82	0.41	0.166	0.362	9.703	1.3	0.783	0.226	0.148	0.276	0.155	0.203	0.287	0.057	0.12	0.028
2.23	0.817	0.436	0.202	0.43	9.393	1.325	0.791	0.231	0.171	0.308	0.181	0.216	0.296	0.062	0.112	0.025
2.24	0.825	0.441	0.219	0.476	9.015	1.477	0.841	0.247	0.198	0.364	0.214	0.234	0.317	0.069	0.137	0.036
2.25	0.958	0.607	0.246	0.51	8.814	1.531	0.962	0.288	0.215	0.376	0.245	0.278	0.385	0.064	0.163	0.052
2.26	1.12	0.717	0.264	0.612	8.734	1.613	1.032	0.328	0.216	0.419	0.251	0.265	0.392	0.076	0.18	0.059
2.27	1.168	0.921	0.321	0.78	8.206	1.694	1.237	0.405	0.277	0.501	0.297	0.343	0.552	0.096	0.233	0.077
2.28	1.41	1.106	0.376	0.962	8.1	1.967	1.398	0.498	0.309	0.619	0.345	0.417	0.686	0.13	0.272	0.104
2.29	1.785	1.474	0.571	1.299	7.389	2.267	1.741	0.756	0.418	0.738	0.483	0.496	0.871	0.205	0.337	0.122
2.3	2.4	2.144	0.721	1.858	6.709	2.757	2.492	1.068	0.598	0.927	0.687	0.601	1.221	0.278	0.415	0.214
2.31	3.168	3.018	1.082	2.715	5.934	2.99	4.218	1.571	0.808	1.365	0.966	0.89	1.84	0.369	0.525	0.285
2.32	4.199	4.665	1.435	3.994	5.108	3.5	8.063	2.406	1.189	1.728	1.388	1.172	2.702	0.554	0.636	0.415
2.33	5.352	6.859	1.851	5.705	4.309	3.969	10.308	3.255	1.551	2.001	1.72	1.519	3.448	0.774	0.879	0.515
2.34	6.598	9.864	2.046	7.486	3.785	4.273	11.753	3.479	1.937	2.312	1.959	1.765	3.785	0.95	1.001	0.628
2.35	7.502	13.281	2.573	9.105	3.312	4.6	13.406	4.021	2.079	2.6	2.35	2.021	4.089	1.048	1.153	0.742
2.36	8.537	16.502	3.319	10.536	2.986	4.741	14.286	4.363	2.286	2.792	2.776	2.061	4.252	1.202	1.234	0.768
2.38	9.444	19.033	3.789	11.76	2.821	5.101	14.994	4.668	2.423	3.16	3.133	2.403	4.445	1.296	1.408	0.873
2.39	9.856	21.655	4.179	12.586	2.598	5.349	15.922	5.04	2.702	3.356	3.369	2.534	4.904	1.385	1.335	0.927
2.4	10.37	22.884	4.753	13.054	2.535	5.414	16.347	5.155	2.856	3.373	3.528	2.534	4.932	1.445	1.489	0.898
2.41	10.896	25.079	4.962	13.793	2.502	5.644	17.954	5.13	2.941	3.528	3.631	2.676	4.815	1.367	1.528	1.006
2.42	10.957	26.341	4.999	13.879	2.368	5.808	17.147	5.29	3.159	3.735	3.645	2.811	4.97	1.513	1.546	0.951
2.43	11.28	27.324	5.134	14.087	2.462	5.866	17.106	5.454	3.037	3.6	3.562	2.781	5.081	1.611	1.741	0.967
2.44	11.453	28.246	5.329	14.399	2.379	5.846	16.699	5.21	3.232	3.675	3.646	2.706	5.09	1.426	1.718	1.008
2.45	11.79	28.796	5.388	14.375	2.444	5.898	16.312	5.036	3.227	3.684	3.536	2.792	5.238	1.336	1.795	0.998
2.46	11.658	29.558	5.468	14.234	2.485	5.809	16.042	5.103	3.347	3.733	3.541	2.615	5.213	1.428	1.754	0.975
2.47	11.72	30.349	5.384	14.256	2.747	5.692	15.029	4.954	3.166	3.804	3.479	2.704	5.324	1.395	1.718	0.935
2.48	11.71	29.815	5.372	13.903	3.163	5.85	13.34	4.708	2.903	3.759	3.373	2.626	4.963	1.412	1.883	0.862
2.49	11.461	30.018	5.322	13.786	3.901	5.506	11.923	4.37	2.864	3.811	3.274	2.297	5.1	1.23	1.742	0.844
2.5	11.563	30.644	5.656	13.065	4.781	5.404	8.892	4.241	2.58	3.766	3.114	2.096	4.776	1.196	1.626	0.753
2.51	10.975	31.207	5.604	12.267	5.627	5.263	7.222	3.793	2.453	3.547	3.023	2.008	4.179	1.243	1.502	0.783
2.52	10.545	31.61	5.438	11.814	5.746	5.288	6.474	3.639	2.567	3.573	2.729	1.956	3.865	1.177	1.376	0.694
2.53	10.654	32.091	5.475	12.053	5.538	5.209	6.11	3.313	2.558	3.405	2.626	1.851	3.812	1.089	1.427	0.706
2.54	10.537	31.692	5.25	12.059	5.213	5.235	6.0	3.271	2.4	3.362	2.699	1.894	3.755	1.125	1.403	0.639
2.55	10.483	31.863	5.102	11.908	4.756	5.195	5.999	3.332	2.349	3.27	2.778	1.823	3.803	1.087	1.462	0.661
2.56	10.415	31.413	4.954	12.286	4.305	5.442	6.329	3.375	2.455	3.309	2.836	1.913	3.984	1.116	1.351	0.755
2.57	10.669	31.874	5.029	12.885	3.776	5.569	7.853	3.701	2.591	3.345	2.869	1.987	4.021	1.222	1.474	0.825
2.58	11.079	31.5	5.252	13.202	3.221	5.569	9.022	4.106	2.772	3.492	3.009	2.085	4.377	1.269	1.566	0.868
2.59	11.328	31.562	5.424	13.284	2.951	5.919	10.444	4.224	2.981	3.664	3.217	2.173	4.512	1.324	1.534	0.99
2.6	11.549	31.903	5.7	13.461	2.629	5.886	11.66	4.304	3.159	3.685	3.35	2.137	4.684	1.32	1.616	1.114
2.61	11.44	32.337	5.693	13.713	2.373	5.964	12.353	4.557	3.297	3.758	3.552	2.278	4.875	1.401	1.861	1.026
2.62	11.802	31.693	5.727	13.719	2.286	6.259	12.755	4.601	3.364	3.898	3.565	2.303	4.88	1.342	1.78	1.15
2.64	11.861	31.585	5.802	13.998	2.072	6.36	13.254	4.719	3.434	4.001	3.593	2.403	4.858	1.434	1.877	1.129
2.65	12.288	31.111	5.749	14.245	1.962	6.213	13.801	4.736	3.445	4.069	3.639	2.467	5.033	1.397	1.798	1.092
2.66	12.053	31.169	6.001	14.135	1.919	6.161	13.875	4.501	3.592	4.102	3.802	2.274	4.886	1.343	1.769	1.145
2.67	12.166	30.835	5.823	14.106	1.888	6.193	13.654	4.482	3.612	4.223	3.889	2.325	4.871	1.359	1.64	1.167
2.68	12.231	30.82	5.545	13.897	1.853	6.273	13.752	4.652	3.582	4.238	3.79	2.373	4.898	1.356	1.636	1.133
2.69	12.371	30.295	5.68	13.52	1.912	6.221	13.734	4.667	3.427	4.257	3.715	2.368	4.736	1.333	1.533	1.249
2.7	12.134	29.848	5.658	13.159	2.015	6.244	13.289	4.465	3.337	4.143	3.795	2.314	4.815	1.391	1.609	1.251
2.71	12.474	29.152	5.339	13.236	2.188	5.837	12.699	4.461	3.31	4.113	3.659	2.501	4.546	1.231	1.632	1.239
2.72	12.364	28.445	5.3	12.895	2.497	5.726	12.098	4.211	3.297	4.224	3.539	2.308	4.116	1.298	1.511	1.058
2.73	12.013	27.741	5.184	12.956	2.798	5.437	11.171	4.119	3.23	4.136	3.586	2.353	3.994	1.174	1.469	0.973
2.74	11.837	26.358	5.132	12.131	3.259	5.428	10.25	3.656	3.005	3.859	3.115	2.249	3.7	1.096	1.295	1.157
2.75	11.949	25.893	5.141	11.384	3.965	5.252	9.568	3.463	3.074	3.883	2.906	2.108	3.543	0.981	1.186	1.092
2.76	11.775	24.262	5.133	10.342	4.807	5.01	9.092	3.307	2.86	3.742	2.754	2.071	3.345	1.011	1.247	1.007
2.77	10.845	23.19	4.806	9.4	5.604	4.876	9.11	3.029	2.717	3.64	2.694	1.977	3.124	0.899	1.12	0.951
2.78	10.584	21.624	4.739	8.669	6.553	4.714	9.758	2.842	2.64	3.564	2.435	1.821	3.055	0.869	0.998	0.933
2.79	10.249	21.057	4.42	7.948	7.072	4.666	10.296	2.71	2.438	3.59	2.295	1.871	3.125	0.776	0.844	0.867
2.8	10.005	20.3	4.004	7.289	7.817	4.419	10.837	2.385	2.437	3.473	2.044	1.733	2.856	0.701	0.776	0.743
2.81	9.311	19.186	3.751	6.926	8.42	4.3	11.228	2.298	2.413	3.11	1.907	1.664	2.761	0.72	0.753	0.769
2.82	9.076	18.764	3.696	6.411	8.925	4.13	11.303	2.152	2.435	2.982	1.777	1.492	2.794	0.766	0.706	0.769
2.83	8.948	16.917	3.491	5.943	9.345	3.873	11.543	2.103	2.393	2.929	1.778	1.539	2.617	0.736	0.627	0.797
2.84	8.294	15.59	3.361	5.64	9.467	3.834	10.963	1.893	2.272	2.637	1.733	1.427	2.575	0.705	0.59	0.712
2.85	7.798	14.147	3.215	5.01	9.818	3.609	10.309	1.785	2.194	2.461	1.637	1.298	2.376	0.711	0.548	0.646
2.86	7.172	12.014	2.838	4.344	10.362	3.48	9.565	1.595	1.986	2.281	1.403	1.223	2.233	0.719	0.49	0.614
2.88	6.497	9.945	2.555	3.952	10.706	3.208	8.167	1.52	1.723	2.025	1.31	1.153	1.96	0.629	0.458	0.482
2.89	5.722	7.759	2.231	3.404	11.43	3.042	6.712	1.312	1.393	1.75	1.14	0.928	1.838	0.512	0.405	0.44
2.9	5.099	5.7	1.868	2.973	12.278	2.831	5.705	1.185	1.132	1.459	0.983	0.886	1.543	0.402	0.382	0.365
2.91	4.455	4.406	1.609	2.532	13.176	2.676	4.487	1.023	0.983	1.392	0.888	0.703	1.268	0.34	0.334	0.273
2.92	3.923	3.291	1.318	2.102	13.54	2.499	3.401	0.963	0.792	1.151	0.771	0.634	1.177	0.299	0.351	0.22
2.93	3.324	2.507	1.245	1.816	13.847	2.243	2.88	0.837	0.662	1.07	0.672	0.58	1.094	0.237	0.311	0.18
2.94	3.026	2.037	1.039	1.6	14.168	2.167	2.356	0.733	0.544	0.887	0.554	0.521	0.963	0.234	0.268	0.149
2.95	2.688	1.628	0.834	1.469	13.575	2.184	2.055	0.627	0.499	0.877	0.544	0.461	0.807	0.201	0.263	0.144
2.96	2.343	1.388	0.732	1.301	13.158	2.072	1.878	0.627	0.435	0.662	0.491	0.459	0.757	0.2	0.233	0.107
2.97	2.113	1.272	0.618	1.132	12.315	1.981	1.757	0.593	0.427	0.655	0.429	0.429	0.659	0.177	0.242	0.089
2.98	1.948	1.118	0.517	1.045	11.292	1.964	1.663	0.497	0.339	0.673	0.395	0.407	0.583	0.154	0.206	0.102
2.99	1.845	1.038	0.517	0.956	10.318	1.86	1.45	0.541	0.278	0.61	0.354	0.356	0.529	0.146	0.2	0.074
3.0	1.81	0.988	0.48	0.896	10.455	1.784	1.436	0.483	0.294	0.587	0.322	0.435	0.586	0.171	0.208	0.059
3.01	1.72	0.917	0.478	0.855	10.099	1.854	1.434	0.444	0.283	0.577	0.356	0.405	0.595	0.14	0.199	0.068
3.02	1.556	0.851	0.398	0.806	9.657	1.753	1.384	0.491	0.274	0.528	0.303	0.389	0.527	0.138	0.189	0.058
3.03	1.642	0.828	0.428	0.834	9.354	1.809	1.267	0.492	0.291	0.489	0.306	0.425	0.53	0.122	0.211	0.062
3.04	1.594	0.83	0.379	0.813	9.167	1.788	1.246	0.46	0.278	0.49	0.309	0.389	0.548	0.108	0.187	0.063
3.05	1.528	0.762	0.377	0.779	9.123	1.737	1.263	0.439	0.289	0.52	0.296	0.388	0.51	0.146	0.211	0.058
3.06	1.455	0.699	0.42	0.833	9.309	1.844	1.16	0.398	0.253	0.483	0.333	0.372	0.486	0.129	0.228	0.072
3.07	1.509	0.692	0.411	0.764	9.675	1.797	1.32	0.389	0.275	0.5	0.302	0.392	0.505	0.12	0.209	0.068
3.08	1.55	0.716	0.378	0.757	9.877	1.821	1.262	0.407	0.265	0.462	0.291	0.367	0.494	0.129	0.204	0.04
3.09	1.59	0.691	0.398	0.802	9.719	1.875	1.215	0.454	0.267	0.48	0.317	0.363	0.528	0.116	0.209	0.063
3.1	1.628	0.703	0.396	0.829	10.537	1.807	1.237	0.442	0.263	0.52	0.314	0.384	0.57	0.123	0.181	0.038
3.11	1.514	0.704	0.407	0.83	10.696	1.806	1.307	0.427	0.25	0.526	0.258	0.335	0.574	0.129	0.235	0.049
3.12	1.579	0.708	0.392	0.83	11.011	1.874	1.303	0.407	0.263	0.537	0.294	0.373	0.564	0.104	0.195	0.046
3.14	1.601	0.747	0.4	0.784	10.924	1.839	1.347	0.466	0.273	0.556	0.305	0.383	0.569	0.125	0.22	0.046
3.15	1.635	0.681	0.411	0.751	11.15	1.913	1.267	0.534	0.267	0.567	0.323	0.356	0.539	0.123	0.206	0.067
3.16	1.621	0.742	0.413	0.895	11.247	1.849	1.272	0.467	0.253	0.571	0.325	0.33	0.546	0.12	0.212	0.049
3.17	1.605	0.765	0.386	0.857	11.214	1.858	1.248	0.479	0.276	0.57	0.299	0.384	0.549	0.096	0.204	0.051
3.18	1.706	0.722	0.425	0.836	11.148	1.844	1.289	0.531	0.269	0.559	0.341	0.363	0.575	0.103	0.195	0.054
3.19	1.714	0.752	0.4	0.847	11.087	1.898	1.328	0.458	0.268	0.577	0.283	0.389	0.54	0.107	0.187	0.065
3.2	1.693	0.831	0.425	0.802	10.901	2.002	1.293	0.472	0.295	0.554	0.316	0.381	0.599	0.137	0.203	0.058
3.21	1.629	0.852	0.431	0.856	10.589	2.043	1.337	0.531	0.304	0.586	0.351	0.397	0.594	0.132	0.234	0.06
3.22	1.71	1.003	0.458	0.889	10.481	2.123	1.336	0.508	0.284	0.618	0.385	0.439	0.587	0.124	0.272	0.066
3.23	1.842	1.004	0.521	0.891	10.223	2.204	1.459	0.523	0.333	0.655	0.389	0.45	0.634	0.144	0.299	0.09
3.24	2.003	1.155	0.542	0.956	9.85	2.339	1.541	0.605	0.372	0.758	0.415	0.469	0.641	0.191	0.36	0.089
3.25	2.141	1.323	0.576	1.147	10.141	2.484	1.613	0.624	0.409	0.799	0.473	0.628	0.793	0.209	0.443	0.107
3.26	2.423	1.564	0.634	1.336	9.733	2.638	1.685	0.691	0.559	0.922	0.519	0.686	0.859	0.193	0.421	0.117
3.27	2.717	1.679	0.682	1.54	9.676	2.819	2.005	0.887	0.611	1.042	0.601	0.772	1.112	0.232	0.528	0.177
3.28	3.241	2.265	0.881	1.929	9.358	3.091	2.319	1.084	0.767	1.202	0.735	0.835	1.363	0.351	0.604	0.184
3.29	4.11	2.906	1.181	2.712	8.874	3.589	3.102	1.451	0.939	1.556	1.006	1.147	1.606	0.362	0.682	0.294
3.3	5.156	4.013	1.698	4.009	7.929	4.498	3.932	2.176	1.338	2.186	1.438	1.37	2.242	0.548	0.755	0.445
3.31	6.929	5.75	2.154	5.702	6.968	5.343	6.385	3.257	1.812	2.79	2.023	1.76	3.354	0.714	1.0	0.62
3.32	8.896	8.631	2.857	8.201	5.904	6.266	11.687	4.476	2.512	3.405	2.601	2.305	4.657	1.16	1.396	0.914
3.33	11.311	12.062	3.336	11.169	4.975	6.842	16.01	5.974	3.148	3.904	3.578	2.745	6.029	1.472	1.706	1.109
3.34	13.267	16.882	3.926	13.819	4.445	7.578	18.599	6.772	3.66	4.514	4.103	3.112	6.773	1.58	1.931	1.276
3.35	15.142	21.659	4.708	16.502	3.929	8.135	20.866	7.446	4.083	4.947	4.732	3.534	7.066	2.095	2.135	1.519
3.36	16.658	25.74	5.577	18.295	3.571	8.475	22.259	7.955	4.223	5.217	5.16	3.768	7.991	2.323	2.518	1.587
3.38	18.201	29.674	5.949	19.431	3.274	8.984	23.151	8.665	4.693	5.667	5.528	4.203	8.164	2.374	2.678	1.66
3.39	19.318	32.419	6.727	20.468	3.052	9.169	24.125	8.617	5.039	5.874	5.86	4.199	8.567	2.503	2.885	1.702
3.4	19.427	36.081	7.327	21.268	2.847	9.577	25.504	8.78	5.204	6.259	6.437	4.413	8.639	2.397	2.857	1.636
3.41	20.22	38.973	7.836	21.944	2.906	9.893	26.35	9.038	5.493	6.427	6.284	4.627	8.644	2.45	2.842	1.911
3.42	20.359	41.45	8.074	22.438	2.911	10.25	26.223	9.354	5.516	6.526	6.517	4.638	8.718	2.515	2.895	1.855
3.43	20.78	43.077	8.0	22.632	2.862	9.925	25.875	9.065	5.497	6.624	6.503	4.407	8.666	2.787	3.046	1.89
3.44	20.756	44.216	8.221	22.791	3.256	10.285	25.236	9.255	5.581	6.815	6.869	4.382	8.526	2.579	3.3	1.964
3.45	21.591	45.708	8.233	22.734	3.407	10.224	25.202	8.895	5.525	6.72	6.826	4.474	8.379	2.423	3.147	1.868
3.46	20.855	47.098	8.174	22.725	3.703	10.216	24.435	8.877	5.362	6.701	6.648	4.458	8.412	2.371	3.123	1.822
3.47	21.092	48.272	7.779	22.889	3.995	9.995	22.852	8.477	5.317	6.823	6.377	4.244	8.144	2.451	3.287	1.851
3.48	20.546	50.534	7.853	22.964	4.851	9.835	20.334	8.143	5.361	7.051	6.465	4.36	7.638	2.385	2.94	1.748
3.49	20.02	52.933	8.08	22.114	5.869	9.534	17.978	7.75	5.298	6.713	6.045	3.896	7.866	2.223	2.911	1.823
3.5	19.758	55.025	8.39	21.114	7.183	9.672	15.287	7.024	5.112	6.834	5.773	3.785	7.404	2.039	2.825	1.897
3.51	19.783	55.078	8.499	20.504	8.439	9.414	12.39	6.457	4.798	6.645	5.424	3.554	6.953	2.049	2.656	1.72
3.52	19.451	57.445	8.809	19.868	8.994	9.509	10.849	6.275	4.608	6.394	5.047	3.317	6.527	2.022	2.512	1.419
3.53	19.09	57.77	8.549	19.804	8.919	9.708	10.412	5.843	4.686	5.988	4.908	3.302	6.463	2.029	2.554	1.439
3.54	19.31	57.168	8.359	19.767	8.865	9.822	10.069	5.763	4.811	6.118	4.816	3.296	6.204	1.958	2.59	1.369
3.55	19.533	56.257	8.469	19.868	8.524	10.031	10.296	5.755	4.727	6.162	5.022	3.306	6.385	1.955	2.587	1.476
3.56	19.662	55.956	8.528	20.343	7.899	10.153	10.906	6.007	4.957	6.419	5.082	3.368	6.712	1.898	2.626	1.528
3.57	20.141	55.249	8.533	21.108	7.219	10.428	12.761	6.411	5.001	6.609	5.661	3.694	6.829	2.008	2.884	1.589
3.58	20.991	56.267	8.954	22.027	6.464	10.61	15.693	6.905	5.186	6.567	5.975	3.861	7.581	2.07	2.817	1.695
3.59	21.871	55.768	8.995	22.248	5.659	11.149	18.516	7.28	5.841	7.226	6.22	3.97	8.123	2.288	2.775	1.744
3.6	22.417	56.766	9.083	22.892	5.383	11.108	21.06	7.633	6.274	7.443	6.8	3.999	8.274	2.418	2.89	1.756
3.61	23.071	57.646	9.182	23.942	4.927	11.552	22.63	7.75	6.665	7.42	6.933	4.121	8.5	2.518	3.06	1.729
3.62	23.226	57.013	9.252	24.204	4.506	11.436	23.556	7.917	6.622	7.583	7.136	4.114	8.895	2.624	2.987	1.83
3.64	23.388	57.605	9.433	24.463	4.156	11.842	24.579	7.924	6.805	7.883	6.961	4.36	9.308	2.65	3.021	1.972
3.65	23.532	57.932	9.651	24.771	4.057	12.058	25.282	7.985	7.014	7.948	7.375	4.386	9.46	2.714	3.041	1.983
3.66	23.767	57.32	10.061	24.7	3.883	12.009	24.57	8.216	7.007	7.979	7.223	4.364	9.442	2.644	2.865	2.04
3.67	23.908	57.021	10.573	24.717	3.767	12.088	23.032	7.992	7.466	8.532	7.397	4.428	9.483	2.984	2.928	2.119
3.68	23.572	55.611	10.493	25.11	3.841	11.813	22.622	8.24	7.254	8.134	7.123	4.398	9.161	3.063	3.143	2.036
3.69	23.757	55.201	10.89	24.772	3.996	11.55	22.315	8.56	7.095	8.012	7.072	4.247	8.803	2.919	3.212	2.049
3.7	23.748	53.976	10.853	24.847	4.196	11.913	20.88	8.531	7.336	8.096	7.034	4.381	8.557	2.821	2.991	2.068
3.71	24.072	53.586	10.756	24.28	4.132	11.529	20.114	8.212	7.09	7.825	7.127	4.431	8.142	2.776	2.746	2.095
3.72	24.095	52.704	10.575	23.838	4.589	11.201	19.159	7.839	6.678	7.616	7.062	4.345	7.756	2.538	2.813	2.1
3.73	24.356	52.123	10.758	23.494	5.212	11.03	17.67	7.515	6.601	7.766	6.357	4.102	7.444	2.523	2.64	2.131
3.74	23.572	51.136	11.38	22.323	6.087	10.614	16.589	7.308	6.456	7.604	6.186	3.916	6.804	2.608	2.64	2.154
3.75	23.267	49.217	11.732	21.333	6.962	10.093	16.413	6.993	6.058	7.552	5.926	4.021	6.765	2.281	2.513	2.34
3.76	22.58	47.274	11.403	19.948	8.293	9.764	16.25	6.456	6.035	7.473	5.698	3.874	6.355	2.225	2.481	2.294
3.77	22.0	46.326	10.967	18.897	9.84	9.624	16.09	6.01	5.587	7.62	5.4	3.779	6.25	1.996	2.055	2.21
3.78	21.506	44.268	10.563	17.076	11.009	9.277	17.162	5.451	5.389	7.314	5.207	3.477	6.3	1.939	1.826	1.99
3.79	21.208	43.478	10.167	15.655	12.359	9.464	18.402	5.154	5.267	7.149	4.819	3.628	5.969	1.791	1.818	1.817
3.8	20.395	41.817	9.712	14.786	13.353	9.29	19.325	4.697	4.998	7.119	4.208	3.548	5.753	1.575	1.711	1.699
3.81	20.044	39.753	8.875	13.325	14.489	9.17	20.051	4.373	4.886	7.015	3.889	3.336	5.866	1.598	1.491	1.599
3.82	19.727	37.917	8.728	12.525	15.604	8.709	20.336	4.086	4.938	6.612	3.806	3.134	5.71	1.584	1.431	1.485
3.83	19.562	36.597	7.962	12.003	15.912	8.457	20.732	4.055	5.174	6.44	3.851	3.03	5.776	1.667	1.384	1.453
3.84	18.436	33.78	7.785	11.289	16.509	8.105	20.577	3.821	5.206	6.174	3.69	2.928	5.486	1.607	1.21	1.335
3.85	17.406	29.579	7.233	10.357	17.205	7.981	19.126	3.522	4.977	5.827	3.363	2.731	5.5	1.482	1.263	1.339
3.86	16.066	25.627	6.445	9.5	18.179	7.478	17.546	3.376	4.605	5.58	3.17	2.526	5.097	1.366	1.113	1.18
3.88	14.548	21.124	5.772	8.426	19.535	7.22	14.981	3.026	4.042	5.005	2.717	2.307	4.582	1.219	0.989	1.074
3.89	12.983	17.544	5.189	7.726	21.499	7.006	13.081	2.805	3.451	4.334	2.409	2.015	3.961	1.134	0.952	1.01
3.9	11.313	13.392	4.206	6.459	22.986	6.48	10.624	2.436	2.799	3.833	2.059	1.738	3.565	0.952	0.854	0.792
3.91	9.954	10.037	3.494	5.83	24.509	6.177	8.805	2.151	2.252	3.441	1.87	1.562	3.131	0.747	0.907	0.662
3.92	8.533	7.369	3.101	4.606	26.348	5.937	7.385	1.869	1.902	2.992	1.673	1.434	2.677	0.683	0.802	0.551
3.93	7.66	5.835	2.572	3.972	27.164	5.638	5.686	1.608	1.744	2.554	1.492	1.259	2.329	0.6	0.756	0.46
3.94	6.826	4.694	2.164	3.481	27.519	5.512	4.77	1.514	1.578	2.217	1.344	1.188	1.984	0.551	0.685	0.408
3.95	6.072	3.786	1.886	3.148	27.53	5.308	4.436	1.446	1.357	2.063	1.226	1.082	1.817	0.423	0.723	0.36
3.96	5.448	3.357	1.724	2.796	26.757	5.456	3.988	1.378	1.215	1.937	1.03	1.031	1.86	0.424	0.615	0.291
3.97	4.92	3.058	1.49	2.477	25.659	5.231	3.706	1.309	1.164	1.794	1.047	0.971	1.625	0.394	0.656	0.252
3.98	4.664	2.691	1.369	2.32	25.18	5.389	3.37	1.289	1.007	1.712	0.954	0.975	1.477	0.36	0.555	0.212
3.99	4.352	2.708	1.26	2.214	24.18	5.103	3.208	1.145	0.97	1.603	0.875	0.931	1.445	0.322	0.596	0.206
4.0	4.123	2.563	1.269	2.164	25.602	5.203	2.91	1.123	0.962	1.409	0.855	0.986	1.384	0.32	0.601	0.17
4.01	3.888	2.317	1.228	1.988	26.346	5.337	2.939	1.107	1.015	1.372	0.823	0.952	1.38	0.324	0.63	0.182
4.02	3.785	2.335	1.113	2.045	28.001	5.378	2.925	1.124	1.051	1.429	0.848	0.961	1.348	0.299	0.606	0.155
4.03	4.047	2.293	1.053	1.934	31.793	5.517	2.723	1.035	0.996	1.396	0.816	0.933	1.385	0.318	0.643	0.174
4.04	3.693	2.203	1.055	2.101	37.233	5.437	2.885	1.106	1.021	1.492	0.856	0.902	1.408	0.331	0.627	0.168
4.05	3.824	2.099	1.032	2.082	44.309	5.725	2.908	1.135	1.116	1.454	0.863	0.964	1.498	0.326	0.693	0.15
4.06	4.0	2.159	1.045	2.065	52.139	5.902	3.052	1.127	1.104	1.496	0.809	1.044	1.506	0.336	0.688	0.166
4.07	4.002	2.236	1.114	2.181	60.096	5.868	2.957	1.183	1.116	1.546	0.9	1.126	1.531	0.36	0.695	0.162
4.08	4.385	2.305	1.186	2.187	69.202	6.152	3.17	1.358	1.063	1.607	0.918	1.102	1.672	0.399	0.781	0.172
4.09	4.53	2.309	1.256	2.435	77.022	6.441	3.297	1.306	1.142	1.641	0.867	1.139	1.693	0.428	0.723	0.175
4.1	4.619	2.307	1.254	2.354	85.509	6.561	3.355	1.395	1.282	1.726	0.984	1.148	1.757	0.43	0.769	0.189
4.11	4.784	2.431	1.295	2.552	92.4	6.859	3.434	1.405	1.329	1.786	1.038	1.228	1.873	0.454	0.81	0.202
4.12	5.017	2.534	1.307	2.485	98.694	6.961	3.518	1.483	1.276	1.894	1.091	1.338	1.784	0.436	0.882	0.255
4.14	5.215	2.686	1.363	2.737	104.665	7.564	3.56	1.525	1.375	1.984	1.131	1.294	2.026	0.489	0.925	0.218
4.15	5.369	2.694	1.482	2.874	109.94	7.672	3.763	1.587	1.453	2.128	1.204	1.333	2.094	0.481	0.874	0.246
4.16	5.484	2.743	1.587	2.88	114.123	8.002	3.831	1.731	1.511	2.042	1.379	1.418	2.1	0.492	0.868	0.238
4.17	5.667	2.992	1.567	2.998	116.238	8.245	4.027	1.737	1.584	2.244	1.218	1.487	2.18	0.535	0.945	0.258
4.18	6.067	3.298	1.744	3.225	119.313	8.613	4.193	1.771	1.663	2.363	1.276	1.486	2.341	0.527	0.961	0.25
4.19	6.143	3.409	1.792	3.13	119.491	8.76	4.302	1.796	1.646	2.366	1.418	1.646	2.436	0.552	0.998	0.27
4.2	6.527	3.606	1.862	3.303	119.833	9.048	4.435	1.982	1.66	2.515	1.571	1.649	2.546	0.632	1.025	0.269
4.21	6.984	3.819	1.959	3.457	119.027	9.431	4.538	1.888	1.687	2.609	1.573	1.688	2.655	0.668	1.201	0.263
4.22	7.171	4.28	2.091	3.535	117.266	9.824	4.74	2.004	1.723	2.671	1.744	1.845	2.818	0.657	1.234	0.333
4.23	7.783	4.837	2.333	3.834	115.495	10.346	4.941	2.152	1.936	2.98	1.857	2.054	2.848	0.657	1.382	0.295
4.24	8.364	5.355	2.66	4.335	113.637	11.05	5.235	2.419	2.11	3.359	2.107	2.269	3.212	0.816	1.521	0.334
4.25	9.543	6.087	2.8	4.821	113.259	11.762	5.747	2.66	2.442	3.664	2.36	2.445	3.655	0.883	1.761	0.435
4.26	10.766	7.188	3.152	5.865	110.84	12.591	6.643	3.177	2.515	3.916	2.43	2.903	4.162	0.96	2.119	0.538
